 x,y,r4,w1,r3,r2,w2,r1,r0,f1,f2,bw1,bw2,bw1-1,bw1-2,bw2-1,bw2-2
10,10,3.75,0.5,3.25,3,0.75,2.25,0.75,10.460,-1.000,0.503,-1.000,10.142,10.645,15.584,-1.000
10,10,3.75,0.5,3.25,3,1,2,0.75,10.393,-1.000,0.519,-1.000,10.069,10.588,16.677,-1.000
10,10,3.75,0.5,3.25,3,1.25,1.75,0.75,10.440,-1.000,0.522,-1.000,10.115,10.637,17.705,-1.000
10,10,3.75,0.5,3.25,3,1.5,1.5,0.75,10.478,-1.000,0.532,-1.000,10.150,10.682,-1.000,-1.000
10,10,3.75,0.5,3.25,3,1.75,1.25,0.75,10.469,-1.000,0.531,-1.000,10.145,10.676,-1.000,-1.000
10,10,3.75,0.5,3.25,3,2,1,0.75,10.460,-1.000,0.538,-1.000,10.127,10.665,-1.000,-1.000
10,10,3.75,0.5,3.25,3,0.25,2.75,1,10.445,14.510,0.420,2.039,10.175,10.595,13.414,15.453
10,10,3.75,0.5,3.25,3,0.5,2.5,1,10.317,15.610,0.441,2.238,10.034,10.475,14.375,16.613
10,10,3.75,0.5,3.25,3,0.75,2.25,1,10.449,16.810,0.496,2.377,10.138,10.634,15.467,17.844
10,10,3.75,0.5,3.25,3,1,2,1,10.409,18.000,0.522,-1.000,10.083,10.605,16.550,-1.000
10,10,3.75,0.5,3.25,3,1.25,1.75,1,10.430,-1.000,0.513,-1.000,10.117,10.630,17.611,-1.000
10,10,3.75,0.5,3.25,3,1.5,1.5,1,10.460,-1.000,0.518,-1.000,10.141,10.659,-1.000,-1.000
10,10,3.75,0.5,3.25,3,1.75,1.25,1,10.470,-1.000,0.530,-1.000,10.146,10.676,-1.000,-1.000
10,10,3.75,0.5,3.25,3,0.25,2.75,1.25,10.424,14.321,0.433,1.891,10.142,10.575,13.294,15.185
10,10,3.75,0.5,3.25,3,0.5,2.5,1.25,10.369,15.400,0.455,2.070,10.076,10.531,14.235,16.305
10,10,3.75,0.5,3.25,3,0.75,2.25,1.25,10.420,16.530,0.490,2.133,10.116,10.606,15.325,17.458
10,10,3.75,0.5,3.25,3,1,2,1.25,10.450,17.681,0.513,-1.000,10.130,10.643,16.355,-1.000
10,10,3.75,0.5,3.25,3,1.25,1.75,1.25,10.440,-1.000,0.517,-1.000,10.115,10.632,17.414,-1.000
10,10,3.75,0.5,3.25,3,1.5,1.5,1.25,10.440,-1.000,0.510,-1.000,10.126,10.636,-1.000,-1.000
10,10,3.75,0.5,3.25,3,0.25,2.75,1.5,10.440,14.050,0.434,1.662,10.157,10.591,13.136,14.798
10,10,3.75,0.5,3.25,3,0.5,2.5,1.5,10.340,15.020,0.470,1.797,10.039,10.509,14.007,15.804
10,10,3.75,0.5,3.25,3,0.75,2.25,1.5,10.390,16.140,0.478,1.874,10.091,10.569,15.065,16.939
10,10,3.75,0.5,3.25,3,1,2,1.5,10.460,17.270,0.516,-1.000,10.143,10.659,16.121,-1.000
10,10,3.75,0.5,3.25,3,1.25,1.75,1.5,10.462,-1.000,0.517,-1.000,10.145,10.662,17.253,-1.000
10,10,3.75,0.5,3.25,3,0.25,2.75,1.75,10.470,13.739,0.451,1.395,10.174,10.625,12.974,14.369
10,10,3.75,0.5,3.25,3,0.5,2.5,1.75,10.400,14.690,0.478,1.482,10.096,10.574,13.841,15.323
10,10,3.75,0.5,3.25,3,0.75,2.25,1.75,10.390,15.670,0.485,1.559,10.082,10.567,14.754,16.313
10,10,3.75,0.5,3.25,3,1,2,1.75,10.370,16.780,0.507,1.584,10.051,10.558,15.830,17.414
10,10,3.75,0.5,3.25,3,0.25,2.75,2,10.449,13.35,0.464,1.099,10.145,10.609,12.734,13.833
10,10,3.75,0.5,3.25,3,0.5,2.5,2,10.41,14.23,0.483000000000001,1.14,10.099,10.582,13.572,14.712
10,10,3.75,0.5,3.25,3,0.75,2.25,2,10.42,15.19,0.494999999999999,1.096,10.112,10.607,14.515,15.611
10,10,3.75,0.5,3.25,3,0.25,2.75,2.25,10.43,12.95,0.472000000000001,0.809000000000001,10.123,10.595,12.494,13.303
10,10,3.75,0.5,3.25,3,0.5,2.5,2.25,10.42,13.78,0.494,0.792999999999999,10.111,10.605,13.323,14.116
10,10,3.75,0.5,3.25,3,0.25,2.75,2.5,10.47,12.569,0.488,0.527000000000001,10.154,10.642,12.28,12.807
10,10,3.75,0.75,3,2.75,0.25,2.5,0.5,11.340,15.910,0.617,2.288,10.938,11.555,14.683,16.971
10,10,3.75,0.75,3,2.75,0.5,2.25,0.5,11.320,17.200,0.673,-1.000,10.888,11.561,15.871,-1.000
10,10,3.75,0.75,3,2.75,0.75,2,0.5,11.321,-1.000,0.699,-1.000,10.872,11.571,17.004,-1.000
10,10,3.75,0.75,3,2.75,1,1.75,0.5,11.310,-1.000,0.726,-1.000,10.855,11.581,-1.000,-1.000
10,10,3.75,0.75,3,2.75,1.25,1.5,0.5,11.320,-1.000,0.744,-1.000,10.857,11.601,-1.000,-1.000
10,10,3.75,0.75,3,2.75,1.5,1.25,0.5,11.330,-1.000,0.730,-1.000,10.882,11.612,-1.000,-1.000
10,10,3.75,0.75,3,2.75,1.75,1,0.5,11.324,-1.000,0.742,-1.000,10.862,11.604,-1.000,-1.000
10,10,3.75,0.75,3,2.75,2,0.75,0.5,11.320,-1.000,0.736,-1.000,10.872,11.608,-1.000,-1.000
10,10,3.75,0.75,3,2.75,0.25,2.5,0.75,11.357,15.880,0.628,2.216,10.940,11.568,14.694,16.910
10,10,3.75,0.75,3,2.75,0.5,2.25,0.75,11.330,17.090,0.676,-1.000,10.901,11.577,15.809,-1.000
10,10,3.75,0.75,3,2.75,0.75,2,0.75,11.332,-1.000,0.709,-1.000,10.884,11.593,16.985,-1.000
10,10,3.75,0.75,3,2.75,1,1.75,0.75,11.310,-1.000,0.701,-1.000,10.879,11.580,-1.000,-1.000
10,10,3.75,0.75,3,2.75,1.25,1.5,0.75,11.320,-1.000,0.733,-1.000,10.858,11.591,-1.000,-1.000
10,10,3.75,0.75,3,2.75,1.5,1.25,0.75,11.320,-1.000,0.727,-1.000,10.867,11.594,-1.000,-1.000
10,10,3.75,0.75,3,2.75,1.75,1,0.75,11.164,-1.000,0.661,-1.000,10.750,11.411,-1.000,-1.000
10,10,3.75,0.75,3,2.75,0.25,2.5,1,11.310,15.680,0.618,2.093,10.901,11.519,14.544,16.637
10,10,3.75,0.75,3,2.75,0.5,2.25,1,11.331,16.905,0.686,2.176,10.883,11.569,15.700,17.876
10,10,3.75,0.75,3,2.75,0.75,2,1,11.310,-1.000,0.702,-1.000,10.864,11.566,16.809,-1.000
10,10,3.75,0.75,3,2.75,1,1.75,1,11.330,-1.000,0.716,-1.000,10.878,11.594,17.912,-1.000
10,10,3.75,0.75,3,2.75,1.25,1.5,1,11.312,-1.000,0.734,-1.000,10.857,11.591,-1.000,-1.000
10,10,3.75,0.75,3,2.75,1.5,1.25,1,11.322,-1.000,0.734,-1.000,10.869,11.603,-1.000,-1.000
10,10,3.75,0.75,3,2.75,0.25,2.5,1.25,11.310,15.450,0.624,1.909,10.900,11.524,14.409,16.318
10,10,3.75,0.75,3,2.75,0.5,2.25,1.25,11.306,16.620,0.691,2.004,10.864,11.555,15.504,17.508
10,10,3.75,0.75,3,2.75,0.75,2,1.25,11.320,17.814,0.715,-1.000,10.867,11.582,16.638,-1.000
10,10,3.75,0.75,3,2.75,1,1.75,1.25,11.319,-1.000,0.730,-1.000,10.858,11.588,17.697,-1.000
10,10,3.75,0.75,3,2.75,1.25,1.5,1.25,11.310,-1.000,0.721,-1.000,10.858,11.579,-1.000,-1.000
10,10,3.75,0.75,3,2.75,0.25,2.5,1.5,11.282,15.111,0.624,1.653,10.868,11.492,14.205,15.858
10,10,3.75,0.75,3,2.75,0.5,2.25,1.5,11.290,16.250,0.654,1.711,10.872,11.526,15.290,17.001
10,10,3.75,0.75,3,2.75,0.75,2,1.5,11.320,17.400,0.702,-1.000,10.872,11.574,16.379,-1.000
10,10,3.75,0.75,3,2.75,1,1.75,1.5,11.290,-1.000,0.714,-1.000,10.848,11.562,17.535,-1.000
10,10,3.75,0.75,3,2.75,0.25,2.5,1.75,11.280,14.754,0.637,1.337,10.860,11.497,14.013,15.350
10,10,3.75,0.75,3,2.75,0.5,2.25,1.75,11.270,15.770,0.671,1.388,10.841,11.512,14.975,16.363
10,10,3.75,0.75,3,2.75,0.75,2,1.75,11.271,16.887,0.696,1.391,10.835,11.531,16.064,17.455
10,10,3.75,0.75,3,2.75,0.25,2.5,2,11.310,14.300,0.656,0.992,10.883,11.539,13.748,14.740
10,10,3.75,0.75,3,2.75,0.5,2.25,2,11.280,15.290,0.686,0.986,10.839,11.525,14.712,15.698
10,10,3.75,0.75,3,2.75,0.25,2.5,2.25,11.270,13.848,0.673,0.649,10.831,11.504,13.483,14.132
10,10,3.75,1,2.75,2.5,0.25,2.25,0.5,12.411,17.270,0.854,-1.000,11.848,12.702,16.070,-1.000
10,10,3.75,1,2.75,2.5,0.5,2,0.5,12.350,-1.000,0.921,-1.000,11.755,12.676,17.297,-1.000
10,10,3.75,1,2.75,2.5,0.75,1.75,0.5,12.330,-1.000,0.927,-1.000,11.750,12.677,-1.000,-1.000
10,10,3.75,1,2.75,2.5,1,1.5,0.5,12.330,-1.000,0.960,-1.000,11.726,12.686,-1.000,-1.000
10,10,3.75,1,2.75,2.5,1.25,1.25,0.5,12.240,-1.000,0.968,-1.000,11.736,12.704,-1.000,-1.000
10,10,3.75,1,2.75,2.5,1.5,1,0.5,12.342,-1.000,0.994,-1.000,11.726,12.720,-1.000,-1.000
10,10,3.75,1,2.75,2.5,1.75,0.75,0.5,12.350,-1.000,0.998,-1.000,11.723,12.721,-1.000,-1.000
10,10,3.75,1,2.75,2.5,0.25,2.25,0.75,12.410,17.140,0.855,-1.000,11.843,12.698,16.009,-1.000
10,10,3.75,1,2.75,2.5,0.5,2,0.75,12.352,-1.000,0.912,-1.000,11.762,12.674,17.212,-1.000
10,10,3.75,1,2.75,2.5,0.75,1.75,0.75,12.330,-1.000,0.939,-1.000,11.736,12.675,-1.000,-1.000
10,10,3.75,1,2.75,2.5,1,1.5,0.75,12.330,-1.000,0.953,-1.000,11.733,12.686,-1.000,-1.000
10,10,3.75,1,2.75,2.5,1.25,1.25,0.75,12.330,-1.000,0.971,-1.000,11.723,12.694,-1.000,-1.000
10,10,3.75,1,2.75,2.5,1.5,1,0.75,12.340,-1.000,0.971,-1.000,11.743,12.714,-1.000,-1.000
10,10,3.75,1,2.75,2.5,0.25,2.25,1,12.410,16.970,0.878,1.990,11.825,12.703,15.904,17.894
10,10,3.75,1,2.75,2.5,0.5,2,1,12.351,-1.000,0.920,-1.000,11.755,12.675,17.100,-1.000
10,10,3.75,1,2.75,2.5,0.75,1.75,1,12.330,-1.000,0.931,-1.000,11.745,12.676,-1.000,-1.000
10,10,3.75,1,2.75,2.5,1,1.5,1,12.330,-1.000,0.942,-1.000,11.745,12.687,-1.000,-1.000
10,10,3.75,1,2.75,2.5,1.25,1.25,1,12.340,-1.000,0.972,-1.000,11.735,12.707,-1.000,-1.000
10,10,3.75,1,2.75,2.5,0.25,2.25,1.25,12.401,16.692,0.908,1.775,11.794,12.702,15.735,17.510
10,10,3.75,1,2.75,2.5,0.5,2,1.25,12.332,17.971,0.921,-1.000,11.736,12.657,16.912,-1.000
10,10,3.75,1,2.75,2.5,0.75,1.75,1.25,12.330,-1.000,0.944,-1.000,11.729,12.673,-1.000,-1.000
10,10,3.75,1,2.75,2.5,1,1.5,1.25,12.330,-1.000,0.955,-1.000,11.730,12.685,-1.000,-1.000
10,10,3.75,1,2.75,2.5,0.25,2.25,1.5,12.318,16.312,0.903,1.550,11.726,12.629,15.466,17.016
10,10,3.75,1,2.75,2.5,0.5,2,1.5,12.330,17.529,0.926,-1.000,11.734,12.660,16.645,-1.000
10,10,3.75,1,2.75,2.5,0.75,1.75,1.5,12.320,-1.000,0.951,-1.000,11.714,12.665,17.858,-1.000
10,10,3.75,1,2.75,2.5,0.25,2.25,1.75,12.300,15.820,0.933,1.211,11.688,12.621,15.159,16.370
10,10,3.75,1,2.75,2.5,0.5,2,1.75,12.330,17.060,0.928,1.153,11.731,12.659,16.402,17.555
10,10,3.75,1,2.75,2.5,0.25,2.25,2,12.310,15.395,0.953,0.773,11.679,12.632,14.974,15.747
10,10,3.75,1.25,2.5,2.25,0.25,2,0.5,13.591,-1.000,1.209,-1.000,12.791,14.000,17.537,-1.000
10,10,3.75,1.25,2.5,2.25,0.5,1.75,0.5,13.510,-1.000,1.261,-1.000,12.694,13.955,-1.000,-1.000
10,10,3.75,1.25,2.5,2.25,0.75,1.5,0.5,13.500,-1.000,1.255,-1.000,12.710,13.965,-1.000,-1.000
10,10,3.75,1.25,2.5,2.25,1,1.25,0.5,13.490,-1.000,1.316,-1.000,12.654,13.970,-1.000,-1.000
10,10,3.75,1.25,2.5,2.25,1.25,1,0.5,13.510,-1.000,1.276,-1.000,12.698,13.974,-1.000,-1.000
10,10,3.75,1.25,2.5,2.25,1.5,0.75,0.5,13.480,-1.000,1.299,-1.000,12.661,13.960,-1.000,-1.000
10,10,3.75,1.25,2.5,2.25,0.25,2,0.75,13.570,-1.000,1.209,-1.000,12.768,13.977,17.490,-1.000
10,10,3.75,1.25,2.5,2.25,0.5,1.75,0.75,13.511,-1.000,1.240,-1.000,12.709,13.949,-1.000,-1.000
10,10,3.75,1.25,2.5,2.25,0.75,1.5,0.75,13.490,-1.000,1.262,-1.000,12.692,13.954,-1.000,-1.000
10,10,3.75,1.25,2.5,2.25,1,1.25,0.75,13.490,-1.000,1.004,-1.000,12.687,13.691,-1.000,-1.000
10,10,3.75,1.25,2.5,2.25,1.25,1,0.75,13.480,-1.000,1.287,-1.000,12.679,13.966,-1.000,-1.000
10,10,3.75,1.25,2.5,2.25,0.25,2,1,13.560,-1.000,1.236,-1.000,12.742,13.978,17.359,-1.000
10,10,3.75,1.25,2.5,2.25,0.5,1.75,1,13.510,-1.000,1.256,-1.000,12.701,13.957,-1.000,-1.000
10,10,3.75,1.25,2.5,2.25,0.75,1.5,1,13.500,-1.000,1.266,-1.000,12.685,13.951,-1.000,-1.000
10,10,3.75,1.25,2.5,2.25,1,1.25,1,13.490,-1.000,1.285,-1.000,12.675,13.960,-1.000,-1.000
10,10,3.75,1.25,2.5,2.25,0.25,2,1.25,13.550,-1.000,1.234,-1.000,12.736,13.970,17.215,-1.000
10,10,3.75,1.25,2.5,2.25,0.5,1.75,1.25,13.500,-1.000,1.253,-1.000,12.699,13.952,-1.000,-1.000
10,10,3.75,1.25,2.5,2.25,0.75,1.5,1.25,13.499,-1.000,1.256,-1.000,12.704,13.960,-1.000,-1.000
10,10,3.75,1.25,2.5,2.25,0.25,2,1.5,13.530,17.702,1.258,-1.000,12.705,13.963,16.962,-1.000
10,10,3.75,1.25,2.5,2.25,0.5,1.75,1.5,13.500,-1.000,1.270,-1.000,12.678,13.948,-1.000,-1.000
10,10,3.75,1.25,2.5,2.25,0.25,2,1.75,13.510,17.240,1.280,0.927,12.677,13.957,16.727,17.654
10,10,3.75,1.5,2.25,2,0.25,1.75,0.5,14.910,-1.000,1.596,-1.000,13.843,15.439,-1.000,-1.000
10,10,3.75,1.5,2.25,2,0.5,1.5,0.5,14.860,-1.000,1.732,-1.000,13.744,15.476,-1.000,-1.000
10,10,3.75,1.5,2.25,2,0.75,1.25,0.5,14.860,-1.000,1.713,-1.000,13.763,15.476,-1.000,-1.000
10,10,3.75,1.5,2.25,2,1,1,0.5,14.815,-1.000,1.788,-1.000,13.675,15.463,-1.000,-1.000
10,10,3.75,1.5,2.25,2,1.25,0.75,0.5,14.850,-1.000,1.728,-1.000,13.762,15.490,-1.000,-1.000
10,10,3.75,1.5,2.25,2,0.25,1.75,0.75,14.910,-1.000,1.601,-1.000,13.850,15.451,-1.000,-1.000
10,10,3.75,1.5,2.25,2,0.5,1.5,0.75,14.860,-1.000,1.728,-1.000,13.757,15.485,-1.000,-1.000
10,10,3.75,1.5,2.25,2,0.75,1.25,0.75,14.861,-1.000,1.726,-1.000,13.781,15.507,-1.000,-1.000
10,10,3.75,1.5,2.25,2,1,1,0.75,14.860,-1.000,1.751,-1.000,13.756,15.507,-1.000,-1.000
10,10,3.75,1.5,2.25,2,0.25,1.75,1,14.870,-1.000,1.601,-1.000,13.821,15.422,-1.000,-1.000
10,10,3.75,1.5,2.25,2,0.5,1.5,1,14.860,-1.000,1.708,-1.000,13.764,15.472,-1.000,-1.000
10,10,3.75,1.5,2.25,2,0.75,1.25,1,14.850,-1.000,1.733,-1.000,13.746,15.479,-1.000,-1.000
10,10,3.75,1.5,2.25,2,0.25,1.75,1.25,14.854,-1.000,1.627,-1.000,13.786,15.413,-1.000,-1.000
10,10,3.75,1.5,2.25,2,0.5,1.5,1.25,14.860,-1.000,1.723,-1.000,13.750,15.473,-1.000,-1.000
10,10,3.75,1.5,2.25,2,0.25,1.75,1.5,14.860,-1.000,1.642,-1.000,13.788,15.430,-1.000,-1.000
10,10,3.75,1.75,2,1.75,0.25,1.5,0.5,16.477,-1.000,2.264,-1.000,15.033,17.297,-1.000,-1.000
10,10,3.75,1.75,2,1.75,0.5,1.25,0.5,16.410,-1.000,2.275,-1.000,14.966,17.241,-1.000,-1.000
10,10,3.75,1.75,2,1.75,0.75,1,0.5,16.340,-1.000,2.337,-1.000,14.863,17.200,-1.000,-1.000
10,10,3.75,1.75,2,1.75,1,0.75,0.5,16.370,-1.000,2.318,-1.000,14.907,17.225,-1.000,-1.000
10,10,3.75,1.75,2,1.75,0.25,1.5,0.75,16.460,-1.000,2.301,-1.000,14.969,17.270,-1.000,-1.000
10,10,3.75,1.75,2,1.75,0.5,1.25,0.75,16.391,-1.000,2.263,-1.000,14.950,17.213,-1.000,-1.000
10,10,3.75,1.75,2,1.75,0.75,1,0.75,16.350,-1.000,2.308,-1.000,14.887,17.195,-1.000,-1.000
10,10,3.75,1.75,2,1.75,0.25,1.5,1,16.430,-1.000,2.314,-1.000,14.948,17.262,-1.000,-1.000
10,10,3.75,1.75,2,1.75,0.5,1.25,1,16.390,-1.000,2.305,-1.000,14.924,17.229,-1.000,-1.000
10,10,3.75,1.75,2,1.75,0.25,1.5,1.25,16.400,-1.000,2.279,-1.000,14.939,17.218,-1.000,-1.000
10,10,3.75,2,1.75,1.5,0.25,1.25,0.5,17.990,-1.000,-1.000,-1.000,16.142,-1.000,-1.000,-1.000
10,10,3.75,2,1.75,1.5,0.5,1,0.5,17.928,-1.000,-1.000,-1.000,16.125,-1.000,-1.000,-1.000
10,10,3.75,2,1.75,1.5,0.75,0.75,0.5,17.940,-1.000,-1.000,-1.000,16.138,-1.000,-1.000,-1.000
10,10,3.75,2,1.75,1.5,0.25,1.25,0.75,17.963,-1.000,-1.000,-1.000,16.127,-1.000,-1.000,-1.000
10,10,3.75,2,1.75,1.5,0.5,1,0.75,17.940,-1.000,-1.000,-1.000,16.120,-1.000,-1.000,-1.000
10,10,3.75,2,1.75,1.5,0.25,1.25,1,18.000,-1.000,-1.000,-1.000,16.145,-1.000,-1.000,-1.000
10,10,3.75,2.25,1.5,1.25,0.25,1,0.5,-1.000,-1.000,-1.000,-1.000,17.086,-1.000,-1.000,-1.000
10,10,3.75,2.25,1.5,1.25,0.5,0.75,0.5,-1.000,-1.000,-1.000,-1.000,17.083,-1.000,-1.000,-1.000
10,10,3.75,2.25,1.5,1.25,0.25,1,0.75,-1.000,-1.000,-1.000,-1.000,17.068,-1.000,-1.000,-1.000
10,10,3.75,2.5,1.25,1,0.25,0.75,0.5,-1.000,-1.000,-1.000,-1.000,16.820,-1.000,-1.000,-1.000
,,,,,,,,,,,,,,,,
10,10,4,0.25,3.75,3.5,0.25,3.25,0.5,9.048,12.530,0.313,2.228,8.838,9.151,11.363,13.591
10,10,4,0.25,3.75,3.5,0.5,3,0.5,9.040,13.560,0.327,2.478,8.832,9.159,12.225,14.703
10,10,4,0.25,3.75,3.5,0.75,2.75,0.5,9.000,14.630,0.347,2.781,8.774,9.121,13.112,15.893
10,10,4,0.25,3.75,3.5,1,2.5,0.5,9.050,15.821,0.353,3.062,8.824,9.177,14.098,17.160
10,10,4,0.25,3.75,3.5,1.25,2.25,0.5,9.050,17.000,0.360,-1.000,8.822,9.182,15.121,-1.000
10,10,4,0.25,3.75,3.5,1.5,2,0.5,9.030,-1.000,0.361,-1.000,8.808,9.169,16.150,-1.000
10,10,4,0.25,3.75,3.5,1.75,1.75,0.5,9.040,-1.000,0.363,-1.000,8.812,9.175,17.087,-1.000
10,10,4,0.25,3.75,3.5,2,1.5,0.5,9.020,-1.000,0.372,-1.000,8.792,9.163,17.816,-1.000
10,10,4,0.25,3.75,3.5,2.25,1.25,0.5,9.019,-1.000,0.379,-1.000,8.785,9.164,-1.000,-1.000
10,10,4,0.25,3.75,3.5,2.5,1,0.5,9.000,-1.000,0.374,-1.000,8.764,9.138,-1.000,-1.000
10,10,4,0.25,3.75,3.5,2.75,0.75,0.5,9.050,-1.000,0.371,-1.000,8.822,9.193,-1.000,-1.000
10,10,4,0.25,3.75,3.5,0.25,3.25,0.75,9.040,12.472,0.305,2.177,8.835,9.140,11.333,13.510
10,10,4,0.25,3.75,3.5,0.5,3,0.75,0.090,13.519,0.338,2.448,8.866,9.204,12.196,14.644
10,10,4,0.25,3.75,3.5,0.75,2.75,0.75,8.990,14.550,0.329,2.689,8.781,9.111,13.078,15.767
10,10,4,0.25,3.75,3.5,1,2.5,0.75,9.020,15.750,0.352,2.979,8.797,9.149,14.079,17.058
10,10,4,0.25,3.75,3.5,1.25,2.25,0.75,9.021,16.910,0.357,-1.000,8.798,9.155,15.073,-1.000
10,10,4,0.25,3.75,3.5,1.5,2,0.75,9.030,-1.000,0.368,-1.000,8.797,9.165,16.036,-1.000
10,10,4,0.25,3.75,3.5,1.75,1.75,0.75,9.042,-1.000,0.361,-1.000,8.822,9.183,16.670,-1.000
10,10,4,0.25,3.75,3.5,2,1.5,0.75,9.021,-1.000,0.375,-1.000,8.790,9.164,17.700,-1.000
10,10,4,0.25,3.75,3.5,2.25,1.25,0.75,9.009,-1.000,0.373,-1.000,8.785,9.158,-1.000,-1.000
10,10,4,0.25,3.75,3.5,2.5,1,0.75,9.050,-1.000,0.374,-1.000,8.821,9.194,-1.000,-1.000
10,10,4,0.25,3.75,3.5,0.25,3.25,1,8.990,12.401,0.291,2.095,8.792,9.083,11.285,13.380
10,10,4,0.25,3.75,3.5,0.5,3,1,9.031,13.389,0.317,2.350,8.824,9.141,12.119,14.469
10,10,4,0.25,3.75,3.5,0.75,2.75,1,8.922,14.409,0.321,2.605,8.713,9.034,12.966,15.571
10,10,4,0.25,3.75,3.5,1,2.5,1,9.059,15.529,0.350,2.778,8.837,9.188,13.965,16.743
10,10,4,0.25,3.75,3.5,1.25,2.25,1,9.009,16.740,0.365,-1.000,8.781,9.146,14.970,-1.000
10,10,4,0.25,3.75,3.5,1.5,2,1,9.049,17.840,0.354,-1.000,8.828,9.182,15.907,-1.000
10,10,4,0.25,3.75,3.5,1.75,1.75,1,9.030,-1.000,0.362,-1.000,8.810,9.172,16.864,-1.000
10,10,4,0.25,3.75,3.5,2,1.5,1,9.042,-1.000,0.377,-1.000,8.803,9.180,17.637,-1.000
10,10,4,0.25,3.75,3.5,2.25,1.25,1,9.040,-1.000,0.379,-1.000,8.808,9.186,-1.000,-1.000
10,10,4,0.25,3.75,3.5,0.25,3.25,1.25,8.892,12.290,0.296,2.004,8.789,9.084,11.219,13.223
10,10,4,0.25,3.75,3.5,0.5,3,1.25,8.920,13.219,0.312,2.217,8.716,9.028,12.007,14.224
10,10,4,0.25,3.75,3.5,0.75,2.75,1.25,8.970,14.240,0.350,2.435,8.748,9.098,12.880,15.315
10,10,4,0.25,3.75,3.5,1,2.5,1.25,8.948,15.281,0.350,2.660,8.729,9.078,13.761,16.421
10,10,4,0.25,3.75,3.5,1.25,2.25,1.25,9.039,16.372,0.358,2.772,8.818,9.176,14.759,17.531
10,10,4,0.25,3.75,3.5,1.5,2,1.25,9.036,17.534,0.358,-1.000,8.810,9.169,15.750,-1.000
10,10,4,0.25,3.75,3.5,1.75,1.75,1.25,9.031,-1.000,0.362,-1.000,8.802,9.164,16.734,-1.000
10,10,4,0.25,3.75,3.5,2,1.5,1.25,9.035,-1.000,0.379,-1.000,8.798,9.177,17.637,-1.000
10,10,4,0.25,3.75,3.5,0.25,3.25,1.5,9.053,12.160,0.329,1.826,8.837,9.166,11.184,13.010
10,10,4,0.25,3.75,3.5,0.5,3,1.5,8.994,13.011,0.331,2.011,8.786,9.117,11.909,13.920
10,10,4,0.25,3.75,3.5,0.75,2.75,1.5,8.871,13.940,0.325,2.208,8.661,8.985,12.682,14.890
10,10,4,0.25,3.75,3.5,1,2.5,1.5,8.960,14.938,0.351,2.315,8.736,9.086,13.598,15.913
10,10,4,0.25,3.75,3.5,1.25,2.25,1.5,8.992,15.969,0.352,2.475,8.771,9.122,14.508,16.983
10,10,4,0.25,3.75,3.5,1.5,2,1.5,9.039,17.090,0.370,-1.000,8.812,9.182,15.519,-1.000
10,10,4,0.25,3.75,3.5,1.75,1.75,1.5,9.039,-1.000,0.363,-1.000,8.812,9.175,16.610,-1.000
10,10,4,0.25,3.75,3.5,0.25,3.25,1.75,9.013,11.929,0.308,1.613,8.808,9.116,11.049,12.662
10,10,4,0.25,3.75,3.5,0.5,3,1.75,9.031,12.750,0.331,1.749,8.813,9.144,11.777,13.526
10,10,4,0.25,3.75,3.5,0.75,2.75,1.75,9.016,13.630,0.345,1.863,8.797,9.142,12.571,14.434
10,10,4,0.25,3.75,3.5,1,2.5,1.75,8.990,14.529,0.343,1.977,8.772,9.115,13.359,15.336
10,10,4,0.25,3.75,3.5,1.25,2.25,1.75,8.970,15.492,0.373,2.036,8.740,9.113,14.272,16.308
10,10,4,0.25,3.75,3.5,1.5,2,1.75,9.050,16.590,0.356,2.039,8.830,9.187,15.325,17.364
10,10,4,0.25,3.75,3.5,0.25,3.25,2,9.062,11.680,0.332,1.986,8.839,9.172,10.917,12.903
10,10,4,0.25,3.75,3.5,0.5,3,2,9.018,12.456,0.330,1.463,8.803,9.133,11.638,13.101
10,10,4,0.25,3.75,3.5,0.75,2.75,2,9.034,13.241,0.343,1.525,8.813,9.156,12.351,13.876
10,10,4,0.25,3.75,3.5,1,2.5,2,9.030,14.061,0.356,1.545,8.806,9.162,13.140,14.685
10,10,4,0.25,3.75,3.5,1.25,2.25,2,9.010,14.975,0.364,1.565,8.776,9.141,14.005,15.570
10,10,4,0.25,3.75,3.5,0.25,3.25,2.25,9.080,11.419,0.335,1.142,8.852,9.186,10.793,11.935
10,10,4,0.25,3.75,3.5,0.5,3,2.25,9.038,12.112,0.348,1.192,8.816,9.164,11.433,12.625
10,10,4,0.25,3.75,3.5,0.75,2.75,2.25,8.990,12.800,0.353,1.198,8.760,9.113,12.089,13.287
10,10,4,0.25,3.75,3.5,1,2.5,2.25,8.979,13.630,0.359,1.180,8.758,9.116,12.914,14.094
10,10,4,0.25,3.75,3.5,0.25,3.25,2.5,8.969,11.082,0.341,0.881,8.746,9.087,10.585,11.466
10,10,4,0.25,3.75,3.5,0.5,3,2.5,9.029,11.721,0.362,0.884,8.802,9.163,11.214,12.098
10,10,4,0.25,3.75,3.5,0.75,2.75,2.5,9.010,12.447,0.355,0.880,8.779,9.135,11.914,12.794
10,10,4,0.25,3.75,3.5,0.25,3.25,2.75,9.030,10.821,0.352,0.645,8.796,9.148,10.457,11.102
10,10,4,0.25,3.75,3.5,0.5,3,2.75,9.020,11.431,0.339,0.641,8.804,9.143,11.062,11.703
